benchmark_id,benchmark_version,label_source,label_final_status,annotation_id,award_id,project_cluster_id,label_mmr_class,label_qual_signal,label_quant_signal,label_design_present,label_design_type,label_integration_present,label_integration_type,label_reporting_completeness,target_mmr_binary,target_mmr_multiclass,target_explicit_mmr_binary,target_implicit_mmr_binary,target_method_signal_binary,target_qual_binary,target_quant_binary,target_design_binary,target_design_type,target_integration_binary,target_integration_type,target_reporting_quality,target_reporting_quality_ordinal,target_design_binary_broad,target_design_specific_binary,target_integration_binary_broad,target_integration_strict_binary,split_random_cluster_stratified,split_temporal_cluster_safe,split_edu_to_eng_cluster_safe,split_cross_program_cluster_safe,split_cold_start_pi_cluster_safe,split_cold_start_institution_cluster_safe,start_year,cat_NSFDirectorate,cat_NSFOrganization,cat_primary_program_key,cat_institution_key,cat_state_key,cat_award_instrument,m_start_year,m_team_size,m_num_co_pis,m_has_copi,m_num_current_participants,g_lead_pi_prior_award_count,g_lead_pi_prior_collaborator_count,g_lead_pi_prior_program_count,g_lead_pi_prior_institution_count,g_lead_pi_seen_before,g_lead_pi_years_since_first,g_lead_pi_years_since_last,g_institution_prior_award_count,g_institution_prior_person_count,g_institution_prior_program_count,g_institution_prior_year_count,g_institution_seen_before,g_institution_age_years,g_institution_years_since_last,g_program_prior_award_count,g_program_prior_person_count,g_program_prior_institution_count,g_program_prior_year_count,g_program_seen_before,g_program_age_years,g_program_years_since_last,g_nsforg_prior_award_count,g_nsforg_prior_person_count,g_nsforg_prior_institution_count,g_nsforg_prior_year_count,g_directorate_prior_award_count,g_directorate_prior_person_count,g_directorate_prior_institution_count,g_directorate_prior_year_count,g_state_prior_award_count,g_state_prior_person_count,g_state_prior_program_count,g_state_prior_year_count,g_cold_start_lead_pi,g_cold_start_institution,g_cold_start_program,g_team_prior_award_count_sum,g_team_prior_award_count_mean,g_team_prior_award_count_max,g_team_prior_award_count_min,g_team_prior_award_count_nonzero_count,g_team_prior_collaborator_count_sum,g_team_prior_collaborator_count_mean,g_team_prior_collaborator_count_max,g_team_prior_collaborator_count_min,g_team_prior_collaborator_count_nonzero_count,g_team_prior_program_count_sum,g_team_prior_program_count_mean,g_team_prior_program_count_max,g_team_prior_program_count_min,g_team_prior_program_count_nonzero_count,g_team_prior_institution_count_sum,g_team_prior_institution_count_mean,g_team_prior_institution_count_max,g_team_prior_institution_count_min,g_team_prior_institution_count_nonzero_count,g_current_team_prior_pair_collaboration_count_sum,g_current_team_prior_pair_collaboration_count_mean,g_current_team_prior_pair_collaboration_count_max,g_current_team_prior_pair_collaboration_count_min,g_current_team_prior_pair_collaboration_count_nonzero_count,g_team_seen_before_fraction,g_current_team_any_prior_pair_collaboration,g_lead_pi_prior_award_count_log1p,g_lead_pi_prior_collaborator_count_log1p,g_lead_pi_prior_program_count_log1p,g_lead_pi_prior_institution_count_log1p,g_institution_prior_award_count_log1p,g_institution_prior_person_count_log1p,g_institution_prior_program_count_log1p,g_institution_prior_year_count_log1p,g_program_prior_award_count_log1p,g_program_prior_person_count_log1p,g_program_prior_institution_count_log1p,g_program_prior_year_count_log1p,g_nsforg_prior_award_count_log1p,g_nsforg_prior_person_count_log1p,g_nsforg_prior_institution_count_log1p,g_nsforg_prior_year_count_log1p,g_directorate_prior_award_count_log1p,g_directorate_prior_person_count_log1p,g_directorate_prior_institution_count_log1p,g_directorate_prior_year_count_log1p,g_state_prior_award_count_log1p,g_state_prior_person_count_log1p,g_state_prior_program_count_log1p,g_state_prior_year_count_log1p,g_team_prior_award_count_sum_log1p,g_team_prior_award_count_mean_log1p,g_team_prior_award_count_max_log1p,g_team_prior_award_count_min_log1p,g_team_prior_award_count_nonzero_count_log1p,g_team_prior_collaborator_count_sum_log1p,g_team_prior_collaborator_count_mean_log1p,g_team_prior_collaborator_count_max_log1p,g_team_prior_collaborator_count_min_log1p,g_team_prior_collaborator_count_nonzero_count_log1p,g_team_prior_program_count_sum_log1p,g_team_prior_program_count_mean_log1p,g_team_prior_program_count_max_log1p,g_team_prior_program_count_min_log1p,g_team_prior_program_count_nonzero_count_log1p,g_team_prior_institution_count_sum_log1p,g_team_prior_institution_count_mean_log1p,g_team_prior_institution_count_max_log1p,g_team_prior_institution_count_min_log1p,g_team_prior_institution_count_nonzero_count_log1p,g_current_team_prior_pair_collaboration_count_sum_log1p,g_current_team_prior_pair_collaboration_count_mean_log1p,g_current_team_prior_pair_collaboration_count_max_log1p,g_current_team_prior_pair_collaboration_count_min_log1p,g_current_team_prior_pair_collaboration_count_nonzero_count_log1p,g_current_team_any_prior_pair_collaboration_log1p
methodkg_v3_01053,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01283,1503170,projtxt_e996cad1051f0f30,implicit_mmr,yes,yes,yes,mixed_methods_implicit,yes,embedded,complete,1,implicit_mmr,0,1,1,1.0,1.0,1.0,mixed_methods_implicit,1.0,embedded,complete,4.0,1.0,0,1.0,1,test,train,train,train,train,train,2015,EDU,DRL,element_764500,inst_6a07d6410cb6,VA,Continuing Grant,2015,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,99.0,114.0,34.0,15.0,1.0,15.0,1.0,534.0,969.0,197.0,11.0,1.0,11.0,1.0,3650.0,5487.0,853.0,15.0,15419.0,25791.0,2346.0,15.0,794.0,1216.0,82.0,15.0,0.0,0.0,0.0,5.0,2.5,3.0,2.0,2.0,12.0,6.0,9.0,3.0,2.0,5.0,2.5,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0986122886681096,1.3862943611198906,1.0986122886681096,0.6931471805599453,4.605170185988091,4.74493212836325,3.5553480614894135,2.772588722239781,6.282266746896006,6.877296071497428,5.288267030694535,2.4849066497880004,8.202756381655636,8.61031916940572,6.749931193788569,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,6.678342114654332,7.104144092987527,4.418840607796597,2.772588722239781,1.791759469228055,1.252762968495368,1.3862943611198906,1.0986122886681096,1.0986122886681096,2.5649493574615367,1.9459101490553132,2.3025850929940455,1.3862943611198906,1.0986122886681096,1.791759469228055,1.252762968495368,1.3862943611198906,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
methodkg_v3_01054,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_02206,1503192,projtxt_adf55ce494708e68,quant_only,no,yes,yes,program_evaluation,no,none,partial,0,quant_only,0,0,1,0.0,1.0,1.0,program_evaluation,0.0,none,partial,2.0,1.0,1,0.0,0,train,train,train,train,train,train,2015,EDU,EES,element_913300,inst_4b4a5e6692f0,DC,Continuing Grant,2015,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,50.0,72.0,22.0,15.0,1.0,15.0,1.0,230.0,386.0,60.0,15.0,1.0,15.0,1.0,1637.0,3286.0,474.0,15.0,15419.0,25791.0,2346.0,15.0,563.0,664.0,81.0,15.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,2.0,6.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,3.9318256327243257,4.290459441148391,3.1354942159291497,2.772588722239781,5.442417710521793,5.958424693029782,4.110873864173311,2.772588722239781,7.401231264413014,8.097730573664219,6.163314804034641,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,6.335054251498058,6.499787040655854,4.406719247264253,2.772588722239781,1.6094379124341003,1.0986122886681096,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.9459101490553132,1.3862943611198906,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
methodkg_v3_01055,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01761,1503196,projtxt_581cb0029a749608,implicit_mmr,yes,yes,yes,mixed_methods_implicit,yes,embedded,complete,1,implicit_mmr,0,1,1,1.0,1.0,1.0,mixed_methods_implicit,1.0,embedded,complete,4.0,1.0,0,1.0,1,train,test,train,train,validation,train,2015,EDU,DRL,element_764500,inst_fadb19741170,MA,Continuing Grant,2015,2.0,1.0,1.0,2.0,6.0,8.0,4.0,1.0,1.0,7.0,1.0,37.0,44.0,12.0,13.0,1.0,15.0,1.0,534.0,969.0,197.0,11.0,1.0,11.0,1.0,3650.0,5487.0,853.0,15.0,15419.0,25791.0,2346.0,15.0,1171.0,1572.0,111.0,15.0,0.0,0.0,0.0,7.0,3.5,6.0,1.0,2.0,9.0,4.5,8.0,1.0,2.0,5.0,2.5,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9459101490553132,2.197224577336219,1.6094379124341003,0.6931471805599453,3.6375861597263857,3.8066624897703196,2.5649493574615367,2.6390573296152584,6.282266746896006,6.877296071497428,5.288267030694535,2.4849066497880004,8.202756381655636,8.61031916940572,6.749931193788569,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,7.066466970136958,7.360739903058278,4.718498871295094,2.772588722239781,2.0794415416798357,1.504077396776274,1.9459101490553132,0.6931471805599453,1.0986122886681096,2.3025850929940455,1.7047480922384253,2.197224577336219,0.6931471805599453,1.0986122886681096,1.791759469228055,1.252762968495368,1.6094379124341003,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
methodkg_v3_01056,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00667,1503395,projtxt_8c7120393dab469f,implicit_mmr,yes,yes,yes,mixed_methods_implicit,yes,embedded,adequate,1,implicit_mmr,0,1,1,1.0,1.0,1.0,mixed_methods_implicit,1.0,embedded,adequate,3.0,1.0,0,1.0,1,train,train,train,train,validation,train,2015,EDU,DRL,element_764500,inst_9e0b82d0e143,MA,Continuing Grant,2015,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,68.0,65.0,28.0,15.0,1.0,15.0,1.0,534.0,969.0,197.0,11.0,1.0,11.0,1.0,3650.0,5487.0,853.0,15.0,15419.0,25791.0,2346.0,15.0,1171.0,1572.0,111.0,15.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,5.0,2.5,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,4.23410650459726,4.189654742026425,3.3672958299864737,2.772588722239781,6.282266746896006,6.877296071497428,5.288267030694535,2.4849066497880004,8.202756381655636,8.61031916940572,6.749931193788569,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,7.066466970136958,7.360739903058278,4.718498871295094,2.772588722239781,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,1.791759469228055,1.252762968495368,1.3862943611198906,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_01057,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_02008,1503399,projtxt_cca42b4f798108c6,implicit_mmr,yes,yes,yes,mixed_methods_implicit,yes,implicit_unspecified,adequate,1,implicit_mmr,0,1,1,1.0,1.0,1.0,mixed_methods_implicit,1.0,implicit_unspecified,adequate,3.0,1.0,0,1.0,0,train,train,train,train,test,train,2015,EDU,DRL,element_764500,inst_b416a3f933ef,CO,Continuing Grant,2015,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,8.0,8.0,164.0,201.0,46.0,15.0,1.0,15.0,1.0,534.0,969.0,197.0,11.0,1.0,11.0,1.0,3650.0,5487.0,853.0,15.0,15419.0,25791.0,2346.0,15.0,470.0,712.0,72.0,15.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,3.0,10.0,3.3333333333333335,4.0,2.0,3.0,6.0,2.0,3.0,1.0,3.0,5.0,1.6666666666666667,2.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,5.10594547390058,5.308267697401204,3.8501476017100584,2.772588722239781,6.282266746896006,6.877296071497428,5.288267030694535,2.4849066497880004,8.202756381655636,8.61031916940572,6.749931193788569,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,6.154858094016418,6.569481420414296,4.290459441148391,2.772588722239781,1.9459101490553132,1.0986122886681096,1.3862943611198906,0.6931471805599453,1.3862943611198906,2.3978952727983707,1.466337068793427,1.6094379124341003,1.0986122886681096,1.3862943611198906,1.9459101490553132,1.0986122886681096,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.791759469228055,0.9808292530117262,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.2876820724517809,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453
methodkg_v3_01058,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01979,1503414,projtxt_cc1fa597e1522bac,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,train,train,train,train,train,train,2015,EDU,DRL,element_764500,inst_0ce50d3b73c3,NJ,Continuing Grant,2015,3.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,5.0,3.0,103.0,177.0,38.0,15.0,1.0,15.0,1.0,534.0,969.0,197.0,11.0,1.0,11.0,1.0,3650.0,5487.0,853.0,15.0,15419.0,25791.0,2346.0,15.0,326.0,604.0,59.0,15.0,0.0,0.0,0.0,7.0,2.3333333333333335,3.0,1.0,3.0,10.0,3.3333333333333335,4.0,3.0,3.0,5.0,1.6666666666666667,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.3862943611198906,1.6094379124341003,1.0986122886681096,0.6931471805599453,4.6443908991413725,5.181783550292085,3.6635616461296463,2.772588722239781,6.282266746896006,6.877296071497428,5.288267030694535,2.4849066497880004,8.202756381655636,8.61031916940572,6.749931193788569,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,5.7899601708972535,6.405228458030841,4.0943445622221,2.772588722239781,2.0794415416798357,1.203972804325936,1.3862943611198906,0.6931471805599453,1.3862943611198906,2.3978952727983707,1.466337068793427,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.791759469228055,0.9808292530117262,1.0986122886681096,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.2876820724517809,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453
methodkg_v3_01059,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01211,1503436,projtxt_e996cad1051f0f30,implicit_mmr,yes,yes,yes,mixed_methods_implicit,yes,embedded,complete,1,implicit_mmr,0,1,1,1.0,1.0,1.0,mixed_methods_implicit,1.0,embedded,complete,4.0,1.0,0,1.0,1,test,train,train,train,train,train,2015,EDU,DRL,element_764500,inst_b0164d46a195,IN,Continuing Grant,2015,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,212.0,329.0,52.0,15.0,1.0,15.0,1.0,534.0,969.0,197.0,11.0,1.0,11.0,1.0,3650.0,5487.0,853.0,15.0,15419.0,25791.0,2346.0,15.0,397.0,699.0,68.0,15.0,0.0,0.0,0.0,7.0,3.5,5.0,2.0,2.0,19.0,9.5,17.0,2.0,2.0,5.0,2.5,4.0,1.0,2.0,3.0,1.5,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0986122886681096,1.0986122886681096,0.6931471805599453,1.0986122886681096,5.361292165709425,5.799092654460526,3.9702919135521215,2.772588722239781,6.282266746896006,6.877296071497428,5.288267030694535,2.4849066497880004,8.202756381655636,8.61031916940572,6.749931193788569,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,5.986452005284438,6.551080335043404,4.23410650459726,2.772588722239781,2.0794415416798357,1.504077396776274,1.791759469228055,1.0986122886681096,1.0986122886681096,2.995732273553991,2.3513752571634776,2.8903717578961645,1.0986122886681096,1.0986122886681096,1.791759469228055,1.252762968495368,1.6094379124341003,0.6931471805599453,1.0986122886681096,1.3862943611198906,0.916290731874155,1.0986122886681096,0.6931471805599453,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_01060,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00674,1503511,projtxt_5e1e32f66e650752,qual_only,yes,no,yes,longitudinal,no,none,partial,0,qual_only,0,0,1,1.0,0.0,1.0,longitudinal,0.0,none,partial,2.0,1.0,1,0.0,0,train,train,train,train,train,train,2015,EDU,DRL,element_764500,inst_44c1460daca9,CA,Continuing Grant,2015,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,11.0,8.0,76.0,108.0,32.0,15.0,1.0,15.0,1.0,534.0,969.0,197.0,11.0,1.0,11.0,1.0,3650.0,5487.0,853.0,15.0,15419.0,25791.0,2346.0,15.0,1667.0,2647.0,121.0,15.0,0.0,0.0,0.0,5.0,2.5,3.0,2.0,2.0,12.0,6.0,9.0,3.0,2.0,5.0,2.5,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,4.343805421853684,4.6913478822291435,3.4965075614664802,2.772588722239781,6.282266746896006,6.877296071497428,5.288267030694535,2.4849066497880004,8.202756381655636,8.61031916940572,6.749931193788569,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,7.419380582918691,7.881559917056898,4.804021044733257,2.772588722239781,1.791759469228055,1.252762968495368,1.3862943611198906,1.0986122886681096,1.0986122886681096,2.5649493574615367,1.9459101490553132,2.3025850929940455,1.3862943611198906,1.0986122886681096,1.791759469228055,1.252762968495368,1.3862943611198906,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_01061,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01284,1503519,projtxt_6da567ec8c7c40bf,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,train,train,train,train,validation,train,2015,EDU,DRL,element_764500,inst_8a61695ea595,CA,Standard Grant,2015,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,49.0,11.0,11.0,1.0,14.0,3.0,534.0,969.0,197.0,11.0,1.0,11.0,1.0,3650.0,5487.0,853.0,15.0,15419.0,25791.0,2346.0,15.0,1667.0,2647.0,121.0,15.0,1.0,0.0,0.0,8.0,4.0,8.0,0.0,1.0,16.0,8.0,16.0,0.0,1.0,5.0,2.5,5.0,0.0,1.0,3.0,1.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.8903717578961645,3.912023005428146,2.4849066497880004,2.4849066497880004,6.282266746896006,6.877296071497428,5.288267030694535,2.4849066497880004,8.202756381655636,8.61031916940572,6.749931193788569,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,7.419380582918691,7.881559917056898,4.804021044733257,2.772588722239781,2.197224577336219,1.6094379124341003,2.197224577336219,0.0,0.6931471805599453,2.833213344056216,2.197224577336219,2.833213344056216,0.0,0.6931471805599453,1.791759469228055,1.252762968495368,1.791759469228055,0.0,0.6931471805599453,1.3862943611198906,0.916290731874155,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_01062,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01575,1503980,projtxt_9a62358f7e7de678,multi_method_not_mmr,yes,yes,yes,survey,no,none,adequate,0,multi_method_not_mmr,0,0,1,1.0,1.0,1.0,survey,0.0,none,adequate,3.0,1.0,1,0.0,0,train,train,train,train,test,train,2015,EDU,DUE,element_199800,inst_85a1ca0d3611,MA,Standard Grant,2015,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,4.0,1.0,12.0,3.0,143.0,336.0,111.0,5.0,1.0,5.0,1.0,8307.0,16151.0,1533.0,15.0,15419.0,25791.0,2346.0,15.0,1171.0,1572.0,111.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.3978952727983707,1.3862943611198906,1.6094379124341003,4.969813299576001,5.820082930352362,4.718498871295094,1.791759469228055,9.024974184996003,9.689799159992672,7.335633981927201,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,7.066466970136958,7.360739903058278,4.718498871295094,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_01063,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_02047,1504055,projtxt_9a62358f7e7de678,multi_method_not_mmr,yes,yes,yes,survey,no,none,adequate,0,multi_method_not_mmr,0,0,1,1.0,1.0,1.0,survey,0.0,none,adequate,3.0,1.0,1,0.0,0,train,train,train,train,test,train,2015,EDU,DUE,element_199800,inst_72c72a774380,FL,Standard Grant,2015,1.0,0.0,0.0,1.0,3.0,6.0,3.0,2.0,1.0,5.0,1.0,88.0,148.0,31.0,15.0,1.0,15.0,1.0,143.0,336.0,111.0,5.0,1.0,5.0,1.0,8307.0,16151.0,1533.0,15.0,15419.0,25791.0,2346.0,15.0,549.0,1022.0,69.0,15.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,6.0,6.0,6.0,6.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.0986122886681096,4.48863636973214,5.003946305945459,3.4657359027997265,2.772588722239781,4.969813299576001,5.820082930352362,4.718498871295094,1.791759469228055,9.024974184996003,9.689799159992672,7.335633981927201,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,6.309918278226516,6.930494765951626,4.2484952420493585,2.772588722239781,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.9459101490553132,1.9459101490553132,1.9459101490553132,1.9459101490553132,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_01064,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01071,1504293,projtxt_517f23fc7343262d,implicit_mmr,yes,yes,yes,mixed_methods_implicit,yes,instrument_development,complete,1,implicit_mmr,0,1,1,1.0,1.0,1.0,mixed_methods_implicit,1.0,instrument_development,complete,4.0,1.0,0,1.0,1,validation,train,train,train,test,train,2015,EDU,DUE,element_199800,inst_71898bfdf3ea,GA,Standard Grant,2015,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,131.0,223.0,49.0,15.0,1.0,15.0,1.0,143.0,336.0,111.0,5.0,1.0,5.0,1.0,8307.0,16151.0,1533.0,15.0,15419.0,25791.0,2346.0,15.0,413.0,780.0,69.0,15.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,2.0,4.0,1.0,2.0,0.0,2.0,2.0,0.5,1.0,0.0,2.0,2.0,0.5,1.0,0.0,2.0,1.0,0.16666666666666666,1.0,0.0,1.0,0.5,1.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,4.882801922586371,5.4116460518550396,3.912023005428146,2.772588722239781,4.969813299576001,5.820082930352362,4.718498871295094,1.791759469228055,9.024974184996003,9.689799159992672,7.335633981927201,2.772588722239781,9.64342064711732,10.157819645306354,7.760893195851024,2.772588722239781,6.025865973825314,6.660575149839686,4.2484952420493585,2.772588722239781,1.0986122886681096,0.4054651081081644,0.6931471805599453,0.0,1.0986122886681096,1.6094379124341003,0.6931471805599453,1.0986122886681096,0.0,1.0986122886681096,1.0986122886681096,0.4054651081081644,0.6931471805599453,0.0,1.0986122886681096,1.0986122886681096,0.4054651081081644,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,0.1541506798272583,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453
