result_dir,accuracy,split_folder,model_family,macro_f1,weighted_f1,positive_precision,positive_recall,positive_f1,roc_auc,pr_auc,model,target,split_col,task_type,train_rows,validation_rows,test_rows,embedding_file,embedding_missing_train,embedding_missing_test,threshold,threshold_validation_score
metapath2vec/design_binary/cold_start_pi_cluster_safe,0.8493150684931506,design_binary,cold_start_pi_cluster_safe,0.4592592592592592,0.7801116184677829,0.8493150684931506,1.0,0.9185185185185184,0.5,0.8493150684931506,dummy,target_design_binary,split_cold_start_pi_cluster_safe,binary,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cold_start_pi_cluster_safe,0.6657534246575343,design_binary,cold_start_pi_cluster_safe,0.5717610401600246,0.7119251223054337,0.915929203539823,0.667741935483871,0.7723880597014925,0.7305571847507332,0.938453040677514,emb_lr,target_design_binary,split_cold_start_pi_cluster_safe,binary,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cold_start_pi_cluster_safe,0.6602739726027397,design_binary,cold_start_pi_cluster_safe,0.5675686004738975,0.7074494874138666,0.9151785714285714,0.6612903225806451,0.7677902621722846,0.7333724340175953,0.938977368593243,emb_svm,target_design_binary,split_cold_start_pi_cluster_safe,binary,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cold_start_pi_cluster_safe,0.8493150684931506,design_binary,cold_start_pi_cluster_safe,0.4592592592592592,0.7801116184677829,0.8493150684931506,1.0,0.9185185185185184,0.7092082111436949,0.9201921317707852,emb_rf,target_design_binary,split_cold_start_pi_cluster_safe,binary,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cold_start_pi_cluster_safe,0.8493150684931506,design_binary,cold_start_pi_cluster_safe,0.4592592592592592,0.7801116184677829,0.8493150684931506,1.0,0.9185185185185184,0.7343108504398828,0.9242756041438258,emb_extra_trees,target_design_binary,split_cold_start_pi_cluster_safe,binary,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cold_start_institution_cluster_safe,0.8421052631578947,design_binary,cold_start_institution_cluster_safe,0.4571428571428571,0.7699248120300752,0.8421052631578947,1.0,0.9142857142857144,0.5,0.8421052631578947,dummy,target_design_binary,split_cold_start_institution_cluster_safe,binary,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cold_start_institution_cluster_safe,0.5614035087719298,design_binary,cold_start_institution_cluster_safe,0.4998244998244998,0.6199035672719884,0.896551724137931,0.5416666666666666,0.6753246753246753,0.6689814814814815,0.9093389930793124,emb_lr,target_design_binary,split_cold_start_institution_cluster_safe,binary,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cold_start_institution_cluster_safe,0.5614035087719298,design_binary,cold_start_institution_cluster_safe,0.4998244998244998,0.6199035672719884,0.896551724137931,0.5416666666666666,0.6753246753246753,0.6655092592592592,0.90607463909689,emb_svm,target_design_binary,split_cold_start_institution_cluster_safe,binary,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cold_start_institution_cluster_safe,0.8421052631578947,design_binary,cold_start_institution_cluster_safe,0.4571428571428571,0.7699248120300752,0.8421052631578947,1.0,0.9142857142857144,0.6788194444444444,0.8916783537216592,emb_rf,target_design_binary,split_cold_start_institution_cluster_safe,binary,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cold_start_institution_cluster_safe,0.8421052631578947,design_binary,cold_start_institution_cluster_safe,0.4571428571428571,0.7699248120300752,0.8421052631578947,1.0,0.9142857142857144,0.6290509259259259,0.881668275241426,emb_extra_trees,target_design_binary,split_cold_start_institution_cluster_safe,binary,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/edu_to_eng_cluster_safe,0.8070175438596491,design_binary,edu_to_eng_cluster_safe,0.4466019417475728,0.7208312042241527,0.8070175438596491,1.0,0.8932038834951457,0.5,0.8070175438596491,dummy,target_design_binary,split_edu_to_eng_cluster_safe,binary,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/edu_to_eng_cluster_safe,0.4912280701754385,design_binary,edu_to_eng_cluster_safe,0.4676328502415459,0.5364522417153996,0.8695652173913043,0.4347826086956521,0.5797101449275363,0.6733091787439613,0.871865125568871,emb_lr,target_design_binary,split_edu_to_eng_cluster_safe,binary,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/edu_to_eng_cluster_safe,0.4853801169590643,design_binary,edu_to_eng_cluster_safe,0.4641979704468577,0.5296134229110251,0.8731343283582089,0.4239130434782608,0.5707317073170731,0.673473869126043,0.8723790091493421,emb_svm,target_design_binary,split_edu_to_eng_cluster_safe,binary,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/edu_to_eng_cluster_safe,0.8070175438596491,design_binary,edu_to_eng_cluster_safe,0.4466019417475728,0.7208312042241527,0.8070175438596491,1.0,0.8932038834951457,0.6148989898989898,0.8410298333417662,emb_rf,target_design_binary,split_edu_to_eng_cluster_safe,binary,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/edu_to_eng_cluster_safe,0.8070175438596491,design_binary,edu_to_eng_cluster_safe,0.4466019417475728,0.7208312042241527,0.8070175438596491,1.0,0.8932038834951457,0.6516798418972332,0.8746401613759011,emb_extra_trees,target_design_binary,split_edu_to_eng_cluster_safe,binary,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/random_cluster_stratified,0.3048128342245989,mmr_multiclass,random_cluster_stratified,0.0778688524590164,0.1424125536950995,,,,,,dummy,target_mmr_multiclass,split_random_cluster_stratified,multiclass,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/random_cluster_stratified,0.2914438502673797,mmr_multiclass,random_cluster_stratified,0.2722213788390258,0.2944977805389884,,,,,,emb_lr,target_mmr_multiclass,split_random_cluster_stratified,multiclass,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/random_cluster_stratified,0.3368983957219251,mmr_multiclass,random_cluster_stratified,0.2802313745316216,0.3171923086783041,,,,,,emb_svm,target_mmr_multiclass,split_random_cluster_stratified,multiclass,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/random_cluster_stratified,0.3663101604278075,mmr_multiclass,random_cluster_stratified,0.1926035376270192,0.2542224885530387,,,,,,emb_rf,target_mmr_multiclass,split_random_cluster_stratified,multiclass,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/random_cluster_stratified,0.3368983957219251,mmr_multiclass,random_cluster_stratified,0.1986574612357847,0.2557662453919913,,,,,,emb_extra_trees,target_mmr_multiclass,split_random_cluster_stratified,multiclass,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/temporal_cluster_safe,0.0256410256410256,mmr_multiclass,temporal_cluster_safe,0.0083333333333333,0.0012820512820512,,,,,,dummy,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/temporal_cluster_safe,0.2318840579710145,mmr_multiclass,temporal_cluster_safe,0.1747958860699882,0.2600884562687601,,,,,,emb_lr,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/temporal_cluster_safe,0.2630992196209587,mmr_multiclass,temporal_cluster_safe,0.1847773324065902,0.2911619717984356,,,,,,emb_svm,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/temporal_cluster_safe,0.1739130434782608,mmr_multiclass,temporal_cluster_safe,0.1226532900460779,0.20894215355079,,,,,,emb_rf,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/temporal_cluster_safe,0.2207357859531772,mmr_multiclass,temporal_cluster_safe,0.161953687528692,0.2625287138137423,,,,,,emb_extra_trees,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cross_program_cluster_safe,0.2293577981651376,mmr_multiclass,cross_program_cluster_safe,0.0621890547263681,0.0855812679720662,,,,,,dummy,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cross_program_cluster_safe,0.2935779816513761,mmr_multiclass,cross_program_cluster_safe,0.2013984065642519,0.2529529217886211,,,,,,emb_lr,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cross_program_cluster_safe,0.3256880733944954,mmr_multiclass,cross_program_cluster_safe,0.2197798662200789,0.281091744835034,,,,,,emb_svm,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cross_program_cluster_safe,0.2339449541284403,mmr_multiclass,cross_program_cluster_safe,0.1053778913781505,0.1533344708739532,,,,,,emb_rf,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cross_program_cluster_safe,0.2477064220183486,mmr_multiclass,cross_program_cluster_safe,0.1285576086142529,0.1860939766967159,,,,,,emb_extra_trees,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cold_start_pi_cluster_safe,0.3013698630136986,mmr_multiclass,cold_start_pi_cluster_safe,0.0771929824561403,0.1395818312905551,,,,,,dummy,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cold_start_pi_cluster_safe,0.2493150684931507,mmr_multiclass,cold_start_pi_cluster_safe,0.2307570290890723,0.2579069696922216,,,,,,emb_lr,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cold_start_pi_cluster_safe,0.2684931506849315,mmr_multiclass,cold_start_pi_cluster_safe,0.2256716891186091,0.2606183502249141,,,,,,emb_svm,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cold_start_pi_cluster_safe,0.3424657534246575,mmr_multiclass,cold_start_pi_cluster_safe,0.2021233695603443,0.2482134477691056,,,,,,emb_rf,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cold_start_pi_cluster_safe,0.3260273972602739,mmr_multiclass,cold_start_pi_cluster_safe,0.1987714352275865,0.2459270183796382,,,,,,emb_extra_trees,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cold_start_institution_cluster_safe,0.3245614035087719,mmr_multiclass,cold_start_institution_cluster_safe,0.0816777041942604,0.1590565818519809,,,,,,dummy,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cold_start_institution_cluster_safe,0.1929824561403508,mmr_multiclass,cold_start_institution_cluster_safe,0.1615289525048796,0.1876900775034528,,,,,,emb_lr,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cold_start_institution_cluster_safe,0.2017543859649122,mmr_multiclass,cold_start_institution_cluster_safe,0.1339122080105686,0.1830127652043096,,,,,,emb_svm,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cold_start_institution_cluster_safe,0.3421052631578947,mmr_multiclass,cold_start_institution_cluster_safe,0.1422764227642276,0.2215090571958351,,,,,,emb_rf,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/cold_start_institution_cluster_safe,0.3421052631578947,mmr_multiclass,cold_start_institution_cluster_safe,0.1744718806255015,0.2515129281659481,,,,,,emb_extra_trees,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/edu_to_eng_cluster_safe,0.283625730994152,mmr_multiclass,edu_to_eng_cluster_safe,0.0736522399392558,0.1253380223527687,,,,,,dummy,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/edu_to_eng_cluster_safe,0.1695906432748538,mmr_multiclass,edu_to_eng_cluster_safe,0.1334883715318497,0.1288705637103806,,,,,,emb_lr,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/edu_to_eng_cluster_safe,0.1725146198830409,mmr_multiclass,edu_to_eng_cluster_safe,0.1283533121243903,0.1287607284745762,,,,,,emb_svm,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/edu_to_eng_cluster_safe,0.2894736842105263,mmr_multiclass,edu_to_eng_cluster_safe,0.0886274509803921,0.1435706914344685,,,,,,emb_rf,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/mmr_multiclass/edu_to_eng_cluster_safe,0.2894736842105263,mmr_multiclass,edu_to_eng_cluster_safe,0.102273248675808,0.1591583589675272,,,,,,emb_extra_trees,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
