result_dir,target_folder,split_folder,model_family,accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,target,split_col,label_type,n_train,n_val,n_test,n_features_raw,n_text_embedding_cols,n_metadata_cols,threshold,roc_auc_macro_ovr,pr_auc_macro
design_binary/cross_program_cluster_safe/metadata_only,design_binary,cross_program_cluster_safe,metadata_only,0.6834862385321101,0.4768909754825248,0.6095945021129154,0.8056338028169014,0.7079207920792079,0.934640522875817,0.5307692307692308,0.7460582521960789,metadata_svm,target_design_binary,split_cross_program_cluster_safe,binary,2228.0,54.0,218.0,9.0,0.0,9.0,,,
design_binary/cross_program_cluster_safe/metadata_only,design_binary,cross_program_cluster_safe,metadata_only,0.7018348623853211,0.4123989218328841,0.5788718811048741,0.8247978436657682,0.7018348623853211,1.0,0.5939165409753645,0.7769868966212977,metadata_mlp,target_design_binary,split_cross_program_cluster_safe,binary,2228.0,54.0,218.0,9.0,0.0,9.0,,,
design_binary/cross_program_cluster_safe/metadata_only,design_binary,cross_program_cluster_safe,metadata_only,0.6926605504587156,0.4092140921409214,0.5744014320877153,0.8184281842818428,0.6990740740740741,0.9869281045751634,0.6334338863750628,0.8050025775607252,metadata_extra_trees,target_design_binary,split_cross_program_cluster_safe,binary,2228.0,54.0,218.0,9.0,0.0,9.0,,,
design_binary/cross_program_cluster_safe/metadata_only/dummy,design_binary,cross_program_cluster_safe,metadata_only,0.7018348623853211,0.4123989218328841,0.5788718811048741,0.8247978436657682,0.7018348623853211,1.0,0.5,0.7018348623853211,dummy,,,binary,,,,,,,,,
design_binary/cross_program_cluster_safe/metadata_only/metadata_lr,design_binary,cross_program_cluster_safe,metadata_only,0.5963302752293578,0.549924924924925,0.6082630795933548,0.6944444444444444,0.7407407407407407,0.6535947712418301,0.5799396681749623,0.7626579952033825,metadata_lr,,,binary,,,,,,,,,
design_binary/cross_program_cluster_safe/metadata_only/metadata_svm,design_binary,cross_program_cluster_safe,metadata_only,0.6834862385321101,0.4768909754825248,0.6095945021129154,0.8056338028169014,0.7079207920792079,0.934640522875817,0.5307692307692308,0.7460582521960789,metadata_svm,,,binary,,,,,,,,,
design_binary/cross_program_cluster_safe/metadata_only/metadata_mlp,design_binary,cross_program_cluster_safe,metadata_only,0.7018348623853211,0.4123989218328841,0.5788718811048741,0.8247978436657682,0.7018348623853211,1.0,0.5939165409753645,0.7769868966212977,metadata_mlp,,,binary,,,,,,,,,
design_binary/cross_program_cluster_safe/metadata_only/metadata_extra_trees,design_binary,cross_program_cluster_safe,metadata_only,0.6926605504587156,0.4092140921409214,0.5744014320877153,0.8184281842818428,0.6990740740740741,0.9869281045751634,0.6334338863750628,0.8050025775607252,metadata_extra_trees,,,binary,,,,,,,,,
design_binary/cold_start_pi_cluster_safe/metadata_only,design_binary,cold_start_pi_cluster_safe,metadata_only,0.8493150684931506,0.4592592592592592,0.7801116184677829,0.9185185185185184,0.8493150684931506,1.0,0.5,0.8493150684931506,dummy,target_design_binary,split_cold_start_pi_cluster_safe,binary,1735.0,400.0,365.0,9.0,0.0,9.0,,,
design_binary/cold_start_pi_cluster_safe/metadata_only,design_binary,cold_start_pi_cluster_safe,metadata_only,0.7095890410958904,0.6062326982576127,0.747173165764355,0.8079710144927537,0.9214876033057852,0.7193548387096774,0.7330791788856305,0.9302039149875666,metadata_lr,target_design_binary,split_cold_start_pi_cluster_safe,binary,1735.0,400.0,365.0,9.0,0.0,9.0,,,
design_binary/cold_start_pi_cluster_safe/metadata_only,design_binary,cold_start_pi_cluster_safe,metadata_only,0.736986301369863,0.593201448871552,0.76216521563224,0.8350515463917526,0.8933823529411765,0.7838709677419354,0.6842815249266863,0.9185464847636812,metadata_svm,target_design_binary,split_cold_start_pi_cluster_safe,binary,1735.0,400.0,365.0,9.0,0.0,9.0,,,
design_binary/cold_start_pi_cluster_safe/metadata_only,design_binary,cold_start_pi_cluster_safe,metadata_only,0.8493150684931506,0.4592592592592592,0.7801116184677829,0.9185185185185184,0.8493150684931506,1.0,0.6457478005865103,0.9088751295416772,metadata_mlp,target_design_binary,split_cold_start_pi_cluster_safe,binary,1735.0,400.0,365.0,9.0,0.0,9.0,,,
design_binary/cold_start_pi_cluster_safe/metadata_only,design_binary,cold_start_pi_cluster_safe,metadata_only,0.8356164383561644,0.5878500451671184,0.8111024489240326,0.9074074074074074,0.8698224852071006,0.9483870967741936,0.7502346041055717,0.9336359569967264,metadata_extra_trees,target_design_binary,split_cold_start_pi_cluster_safe,binary,1735.0,400.0,365.0,9.0,0.0,9.0,,,
design_binary/cold_start_pi_cluster_safe/metadata_only/dummy,design_binary,cold_start_pi_cluster_safe,metadata_only,0.8493150684931506,0.4592592592592592,0.7801116184677829,0.9185185185185184,0.8493150684931506,1.0,0.5,0.8493150684931506,dummy,,,binary,,,,,,,,,
design_binary/cold_start_pi_cluster_safe/metadata_only/metadata_lr,design_binary,cold_start_pi_cluster_safe,metadata_only,0.7095890410958904,0.6062326982576127,0.747173165764355,0.8079710144927537,0.9214876033057852,0.7193548387096774,0.7330791788856305,0.9302039149875666,metadata_lr,,,binary,,,,,,,,,
design_binary/cold_start_pi_cluster_safe/metadata_only/metadata_svm,design_binary,cold_start_pi_cluster_safe,metadata_only,0.736986301369863,0.593201448871552,0.76216521563224,0.8350515463917526,0.8933823529411765,0.7838709677419354,0.6842815249266863,0.9185464847636812,metadata_svm,,,binary,,,,,,,,,
design_binary/cold_start_pi_cluster_safe/metadata_only/metadata_mlp,design_binary,cold_start_pi_cluster_safe,metadata_only,0.8493150684931506,0.4592592592592592,0.7801116184677829,0.9185185185185184,0.8493150684931506,1.0,0.6457478005865103,0.9088751295416772,metadata_mlp,,,binary,,,,,,,,,
design_binary/cold_start_pi_cluster_safe/metadata_only/metadata_extra_trees,design_binary,cold_start_pi_cluster_safe,metadata_only,0.8356164383561644,0.5878500451671184,0.8111024489240326,0.9074074074074074,0.8698224852071006,0.9483870967741936,0.7502346041055717,0.9336359569967264,metadata_extra_trees,,,binary,,,,,,,,,
design_binary/cold_start_institution_cluster_safe/metadata_only,design_binary,cold_start_institution_cluster_safe,metadata_only,0.8421052631578947,0.4571428571428571,0.7699248120300752,0.9142857142857144,0.8421052631578947,1.0,0.5,0.8421052631578947,dummy,target_design_binary,split_cold_start_institution_cluster_safe,binary,2253.0,133.0,114.0,9.0,0.0,9.0,,,
design_binary/cold_start_institution_cluster_safe/metadata_only,design_binary,cold_start_institution_cluster_safe,metadata_only,0.5701754385964912,0.5063190455148033,0.6278019396702096,0.6838709677419355,0.8983050847457628,0.5520833333333334,0.7239583333333333,0.9347165626422724,metadata_lr,target_design_binary,split_cold_start_institution_cluster_safe,binary,2253.0,133.0,114.0,9.0,0.0,9.0,,,
design_binary/cold_start_institution_cluster_safe/metadata_only,design_binary,cold_start_institution_cluster_safe,metadata_only,0.7105263157894737,0.6046242774566475,0.7446303620322482,0.8092485549132948,0.9090909090909092,0.7291666666666666,0.7592592592592593,0.9463652774660566,metadata_svm,target_design_binary,split_cold_start_institution_cluster_safe,binary,2253.0,133.0,114.0,9.0,0.0,9.0,,,
design_binary/cold_start_institution_cluster_safe/metadata_only,design_binary,cold_start_institution_cluster_safe,metadata_only,0.8421052631578947,0.4571428571428571,0.7699248120300752,0.9142857142857144,0.8421052631578947,1.0,0.6718750000000001,0.9119679848934104,metadata_mlp,target_design_binary,split_cold_start_institution_cluster_safe,binary,2253.0,133.0,114.0,9.0,0.0,9.0,,,
design_binary/cold_start_institution_cluster_safe/metadata_only,design_binary,cold_start_institution_cluster_safe,metadata_only,0.7719298245614035,0.501010101010101,0.7525784157363106,0.8686868686868687,0.8431372549019608,0.8958333333333334,0.7922453703703703,0.9420631222376586,metadata_extra_trees,target_design_binary,split_cold_start_institution_cluster_safe,binary,2253.0,133.0,114.0,9.0,0.0,9.0,,,
design_binary/cold_start_institution_cluster_safe/metadata_only/dummy,design_binary,cold_start_institution_cluster_safe,metadata_only,0.8421052631578947,0.4571428571428571,0.7699248120300752,0.9142857142857144,0.8421052631578947,1.0,0.5,0.8421052631578947,dummy,,,binary,,,,,,,,,
design_binary/cold_start_institution_cluster_safe/metadata_only/metadata_lr,design_binary,cold_start_institution_cluster_safe,metadata_only,0.5701754385964912,0.5063190455148033,0.6278019396702096,0.6838709677419355,0.8983050847457628,0.5520833333333334,0.7239583333333333,0.9347165626422724,metadata_lr,,,binary,,,,,,,,,
design_binary/cold_start_institution_cluster_safe/metadata_only/metadata_svm,design_binary,cold_start_institution_cluster_safe,metadata_only,0.7105263157894737,0.6046242774566475,0.7446303620322482,0.8092485549132948,0.9090909090909092,0.7291666666666666,0.7592592592592593,0.9463652774660566,metadata_svm,,,binary,,,,,,,,,
design_binary/cold_start_institution_cluster_safe/metadata_only/metadata_mlp,design_binary,cold_start_institution_cluster_safe,metadata_only,0.8421052631578947,0.4571428571428571,0.7699248120300752,0.9142857142857144,0.8421052631578947,1.0,0.6718750000000001,0.9119679848934104,metadata_mlp,,,binary,,,,,,,,,
design_binary/cold_start_institution_cluster_safe/metadata_only/metadata_extra_trees,design_binary,cold_start_institution_cluster_safe,metadata_only,0.7719298245614035,0.501010101010101,0.7525784157363106,0.8686868686868687,0.8431372549019608,0.8958333333333334,0.7922453703703703,0.9420631222376586,metadata_extra_trees,,,binary,,,,,,,,,
design_binary/edu_to_eng_cluster_safe/metadata_only,design_binary,edu_to_eng_cluster_safe,metadata_only,0.8070175438596491,0.4466019417475728,0.7208312042241527,0.8932038834951457,0.8070175438596491,1.0,0.5,0.8070175438596491,dummy,target_design_binary,split_edu_to_eng_cluster_safe,binary,1827.0,331.0,342.0,9.0,0.0,9.0,,,
design_binary/edu_to_eng_cluster_safe/metadata_only,design_binary,edu_to_eng_cluster_safe,metadata_only,0.7397660818713451,0.4830766095477472,0.7067479339790981,0.8473413379073756,0.8045602605863192,0.894927536231884,0.5409530083443127,0.8454493467783137,metadata_lr,target_design_binary,split_edu_to_eng_cluster_safe,binary,1827.0,331.0,342.0,9.0,0.0,9.0,,,
design_binary/edu_to_eng_cluster_safe/metadata_only,design_binary,edu_to_eng_cluster_safe,metadata_only,0.8070175438596491,0.4466019417475728,0.7208312042241527,0.8932038834951457,0.8070175438596491,1.0,0.5105401844532279,0.8332588639532882,metadata_svm,target_design_binary,split_edu_to_eng_cluster_safe,binary,1827.0,331.0,342.0,9.0,0.0,9.0,,,
design_binary/edu_to_eng_cluster_safe/metadata_only,design_binary,edu_to_eng_cluster_safe,metadata_only,0.8070175438596491,0.4466019417475728,0.7208312042241527,0.8932038834951457,0.8070175438596491,1.0,0.6304896794027228,0.8793646618241422,metadata_mlp,target_design_binary,split_edu_to_eng_cluster_safe,binary,1827.0,331.0,342.0,9.0,0.0,9.0,,,
design_binary/edu_to_eng_cluster_safe/metadata_only,design_binary,edu_to_eng_cluster_safe,metadata_only,0.8099415204678363,0.4622511429884612,0.7277601585181658,0.8946515397082658,0.8093841642228738,1.0,0.7139602547211245,0.915593011364586,metadata_extra_trees,target_design_binary,split_edu_to_eng_cluster_safe,binary,1827.0,331.0,342.0,9.0,0.0,9.0,,,
design_binary/edu_to_eng_cluster_safe/metadata_only/dummy,design_binary,edu_to_eng_cluster_safe,metadata_only,0.8070175438596491,0.4466019417475728,0.7208312042241527,0.8932038834951457,0.8070175438596491,1.0,0.5,0.8070175438596491,dummy,,,binary,,,,,,,,,
design_binary/edu_to_eng_cluster_safe/metadata_only/metadata_lr,design_binary,edu_to_eng_cluster_safe,metadata_only,0.7397660818713451,0.4830766095477472,0.7067479339790981,0.8473413379073756,0.8045602605863192,0.894927536231884,0.5409530083443127,0.8454493467783137,metadata_lr,,,binary,,,,,,,,,
design_binary/edu_to_eng_cluster_safe/metadata_only/metadata_svm,design_binary,edu_to_eng_cluster_safe,metadata_only,0.8070175438596491,0.4466019417475728,0.7208312042241527,0.8932038834951457,0.8070175438596491,1.0,0.5105401844532279,0.8332588639532882,metadata_svm,,,binary,,,,,,,,,
design_binary/edu_to_eng_cluster_safe/metadata_only/metadata_mlp,design_binary,edu_to_eng_cluster_safe,metadata_only,0.8070175438596491,0.4466019417475728,0.7208312042241527,0.8932038834951457,0.8070175438596491,1.0,0.6304896794027228,0.8793646618241422,metadata_mlp,,,binary,,,,,,,,,
design_binary/edu_to_eng_cluster_safe/metadata_only/metadata_extra_trees,design_binary,edu_to_eng_cluster_safe,metadata_only,0.8099415204678363,0.4622511429884612,0.7277601585181658,0.8946515397082658,0.8093841642228738,1.0,0.7139602547211245,0.915593011364586,metadata_extra_trees,,,binary,,,,,,,,,
mmr_multiclass/random_cluster_stratified/metadata_only,mmr_multiclass,random_cluster_stratified,metadata_only,0.3048128342245989,0.0778688524590164,0.1424125536950995,,,,,,dummy,target_mmr_multiclass,split_random_cluster_stratified,multiclass,1750.0,376.0,374.0,9.0,0.0,9.0,,,
mmr_multiclass/random_cluster_stratified/metadata_only,mmr_multiclass,random_cluster_stratified,metadata_only,0.3235294117647059,0.3091124659769529,0.3329901582733607,,,,,,metadata_lr,target_mmr_multiclass,split_random_cluster_stratified,multiclass,1750.0,376.0,374.0,9.0,0.0,9.0,,,
mmr_multiclass/random_cluster_stratified/metadata_only,mmr_multiclass,random_cluster_stratified,metadata_only,0.2967914438502674,0.2695574818828202,0.2949161311076368,,,,,,metadata_svm,target_mmr_multiclass,split_random_cluster_stratified,multiclass,1750.0,376.0,374.0,9.0,0.0,9.0,,,
mmr_multiclass/random_cluster_stratified/metadata_only,mmr_multiclass,random_cluster_stratified,metadata_only,0.3582887700534759,0.179709197217008,0.244259492178924,,,,,,metadata_mlp,target_mmr_multiclass,split_random_cluster_stratified,multiclass,1750.0,376.0,374.0,9.0,0.0,9.0,,,
mmr_multiclass/random_cluster_stratified/metadata_only,mmr_multiclass,random_cluster_stratified,metadata_only,0.3609625668449198,0.2771798697363224,0.3308103858384884,,,,,,metadata_extra_trees,target_mmr_multiclass,split_random_cluster_stratified,multiclass,1750.0,376.0,374.0,9.0,0.0,9.0,,,
mmr_multiclass/random_cluster_stratified/metadata_only/dummy,mmr_multiclass,random_cluster_stratified,metadata_only,0.3048128342245989,0.0778688524590164,0.1424125536950995,,,,,,dummy,,,multiclass,,,,,,,,,
mmr_multiclass/random_cluster_stratified/metadata_only/metadata_lr,mmr_multiclass,random_cluster_stratified,metadata_only,0.3235294117647059,0.3091124659769529,0.3329901582733607,,,,,,metadata_lr,,,multiclass,,,,,,,,,
mmr_multiclass/random_cluster_stratified/metadata_only/metadata_svm,mmr_multiclass,random_cluster_stratified,metadata_only,0.2967914438502674,0.2695574818828202,0.2949161311076368,,,,,,metadata_svm,,,multiclass,,,,,,,,,
mmr_multiclass/random_cluster_stratified/metadata_only/metadata_mlp,mmr_multiclass,random_cluster_stratified,metadata_only,0.3582887700534759,0.179709197217008,0.244259492178924,,,,,,metadata_mlp,,,multiclass,,,,,,,,,
mmr_multiclass/random_cluster_stratified/metadata_only/metadata_extra_trees,mmr_multiclass,random_cluster_stratified,metadata_only,0.3609625668449198,0.2771798697363224,0.3308103858384884,,,,,,metadata_extra_trees,,,multiclass,,,,,,,,,
mmr_multiclass/temporal_cluster_safe/metadata_only,mmr_multiclass,temporal_cluster_safe,metadata_only,0.0256410256410256,0.0083333333333333,0.0012820512820512,,,,,,dummy,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257.0,346.0,897.0,9.0,0.0,9.0,,,
mmr_multiclass/temporal_cluster_safe/metadata_only,mmr_multiclass,temporal_cluster_safe,metadata_only,0.2474916387959866,0.1945736654558328,0.2695765947994694,,,,,,metadata_lr,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257.0,346.0,897.0,9.0,0.0,9.0,,,
mmr_multiclass/temporal_cluster_safe/metadata_only,mmr_multiclass,temporal_cluster_safe,metadata_only,0.221850613154961,0.1793626467703869,0.2489229369602196,,,,,,metadata_svm,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257.0,346.0,897.0,9.0,0.0,9.0,,,
mmr_multiclass/temporal_cluster_safe/metadata_only,mmr_multiclass,temporal_cluster_safe,metadata_only,0.0579710144927536,0.0324759720401922,0.0144126117201506,,,,,,metadata_mlp,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257.0,346.0,897.0,9.0,0.0,9.0,,,
mmr_multiclass/temporal_cluster_safe/metadata_only,mmr_multiclass,temporal_cluster_safe,metadata_only,0.3010033444816054,0.2033974618842805,0.3087274706153674,,,,,,metadata_extra_trees,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257.0,346.0,897.0,9.0,0.0,9.0,,,
mmr_multiclass/temporal_cluster_safe/metadata_only/dummy,mmr_multiclass,temporal_cluster_safe,metadata_only,0.0256410256410256,0.0083333333333333,0.0012820512820512,,,,,,dummy,,,multiclass,,,,,,,,,
mmr_multiclass/temporal_cluster_safe/metadata_only/metadata_lr,mmr_multiclass,temporal_cluster_safe,metadata_only,0.2474916387959866,0.1945736654558328,0.2695765947994694,,,,,,metadata_lr,,,multiclass,,,,,,,,,
mmr_multiclass/temporal_cluster_safe/metadata_only/metadata_svm,mmr_multiclass,temporal_cluster_safe,metadata_only,0.221850613154961,0.1793626467703869,0.2489229369602196,,,,,,metadata_svm,,,multiclass,,,,,,,,,
mmr_multiclass/temporal_cluster_safe/metadata_only/metadata_mlp,mmr_multiclass,temporal_cluster_safe,metadata_only,0.0579710144927536,0.0324759720401922,0.0144126117201506,,,,,,metadata_mlp,,,multiclass,,,,,,,,,
mmr_multiclass/temporal_cluster_safe/metadata_only/metadata_extra_trees,mmr_multiclass,temporal_cluster_safe,metadata_only,0.3010033444816054,0.2033974618842805,0.3087274706153674,,,,,,metadata_extra_trees,,,multiclass,,,,,,,,,
mmr_multiclass/cross_program_cluster_safe/metadata_only,mmr_multiclass,cross_program_cluster_safe,metadata_only,0.2293577981651376,0.0621890547263681,0.0855812679720662,,,,,,dummy,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228.0,54.0,218.0,9.0,0.0,9.0,,,
mmr_multiclass/cross_program_cluster_safe/metadata_only,mmr_multiclass,cross_program_cluster_safe,metadata_only,0.2110091743119266,0.1538647586044282,0.2009732005032524,,,,,,metadata_lr,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228.0,54.0,218.0,9.0,0.0,9.0,,,
mmr_multiclass/cross_program_cluster_safe/metadata_only,mmr_multiclass,cross_program_cluster_safe,metadata_only,0.2568807339449541,0.2342498875393611,0.258316154712823,,,,,,metadata_svm,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228.0,54.0,218.0,9.0,0.0,9.0,,,
mmr_multiclass/cross_program_cluster_safe/metadata_only,mmr_multiclass,cross_program_cluster_safe,metadata_only,0.2339449541284403,0.1058572992603273,0.1472880181266705,,,,,,metadata_mlp,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228.0,54.0,218.0,9.0,0.0,9.0,,,
mmr_multiclass/cross_program_cluster_safe/metadata_only,mmr_multiclass,cross_program_cluster_safe,metadata_only,0.2798165137614679,0.202355475780975,0.2621639013851418,,,,,,metadata_extra_trees,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228.0,54.0,218.0,9.0,0.0,9.0,,,
mmr_multiclass/cross_program_cluster_safe/metadata_only/dummy,mmr_multiclass,cross_program_cluster_safe,metadata_only,0.2293577981651376,0.0621890547263681,0.0855812679720662,,,,,,dummy,,,multiclass,,,,,,,,,
mmr_multiclass/cross_program_cluster_safe/metadata_only/metadata_lr,mmr_multiclass,cross_program_cluster_safe,metadata_only,0.2110091743119266,0.1538647586044282,0.2009732005032524,,,,,,metadata_lr,,,multiclass,,,,,,,,,
mmr_multiclass/cross_program_cluster_safe/metadata_only/metadata_svm,mmr_multiclass,cross_program_cluster_safe,metadata_only,0.2568807339449541,0.2342498875393611,0.258316154712823,,,,,,metadata_svm,,,multiclass,,,,,,,,,
mmr_multiclass/cross_program_cluster_safe/metadata_only/metadata_mlp,mmr_multiclass,cross_program_cluster_safe,metadata_only,0.2339449541284403,0.1058572992603273,0.1472880181266705,,,,,,metadata_mlp,,,multiclass,,,,,,,,,
mmr_multiclass/cross_program_cluster_safe/metadata_only/metadata_extra_trees,mmr_multiclass,cross_program_cluster_safe,metadata_only,0.2798165137614679,0.202355475780975,0.2621639013851418,,,,,,metadata_extra_trees,,,multiclass,,,,,,,,,
mmr_multiclass/cold_start_pi_cluster_safe/metadata_only,mmr_multiclass,cold_start_pi_cluster_safe,metadata_only,0.3013698630136986,0.0771929824561403,0.1395818312905551,,,,,,dummy,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735.0,400.0,365.0,9.0,0.0,9.0,,,
mmr_multiclass/cold_start_pi_cluster_safe/metadata_only,mmr_multiclass,cold_start_pi_cluster_safe,metadata_only,0.2630136986301369,0.2549441144467719,0.2707766123003786,,,,,,metadata_lr,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735.0,400.0,365.0,9.0,0.0,9.0,,,
mmr_multiclass/cold_start_pi_cluster_safe/metadata_only,mmr_multiclass,cold_start_pi_cluster_safe,metadata_only,0.2821917808219178,0.2513752056905937,0.2848640031834214,,,,,,metadata_svm,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735.0,400.0,365.0,9.0,0.0,9.0,,,
mmr_multiclass/cold_start_pi_cluster_safe/metadata_only,mmr_multiclass,cold_start_pi_cluster_safe,metadata_only,0.336986301369863,0.181639736071869,0.2470674462713319,,,,,,metadata_mlp,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735.0,400.0,365.0,9.0,0.0,9.0,,,
mmr_multiclass/cold_start_pi_cluster_safe/metadata_only,mmr_multiclass,cold_start_pi_cluster_safe,metadata_only,0.3534246575342465,0.2668424848409528,0.3236269618977506,,,,,,metadata_extra_trees,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735.0,400.0,365.0,9.0,0.0,9.0,,,
mmr_multiclass/cold_start_pi_cluster_safe/metadata_only/dummy,mmr_multiclass,cold_start_pi_cluster_safe,metadata_only,0.3013698630136986,0.0771929824561403,0.1395818312905551,,,,,,dummy,,,multiclass,,,,,,,,,
mmr_multiclass/cold_start_pi_cluster_safe/metadata_only/metadata_lr,mmr_multiclass,cold_start_pi_cluster_safe,metadata_only,0.2630136986301369,0.2549441144467719,0.2707766123003786,,,,,,metadata_lr,,,multiclass,,,,,,,,,
mmr_multiclass/cold_start_pi_cluster_safe/metadata_only/metadata_svm,mmr_multiclass,cold_start_pi_cluster_safe,metadata_only,0.2821917808219178,0.2513752056905937,0.2848640031834214,,,,,,metadata_svm,,,multiclass,,,,,,,,,
mmr_multiclass/cold_start_pi_cluster_safe/metadata_only/metadata_mlp,mmr_multiclass,cold_start_pi_cluster_safe,metadata_only,0.336986301369863,0.181639736071869,0.2470674462713319,,,,,,metadata_mlp,,,multiclass,,,,,,,,,
mmr_multiclass/cold_start_pi_cluster_safe/metadata_only/metadata_extra_trees,mmr_multiclass,cold_start_pi_cluster_safe,metadata_only,0.3534246575342465,0.2668424848409528,0.3236269618977506,,,,,,metadata_extra_trees,,,multiclass,,,,,,,,,
mmr_multiclass/cold_start_institution_cluster_safe/metadata_only,mmr_multiclass,cold_start_institution_cluster_safe,metadata_only,0.3245614035087719,0.0816777041942604,0.1590565818519809,,,,,,dummy,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253.0,133.0,114.0,9.0,0.0,9.0,,,
mmr_multiclass/cold_start_institution_cluster_safe/metadata_only,mmr_multiclass,cold_start_institution_cluster_safe,metadata_only,0.2894736842105263,0.2451402172332405,0.3018920333485816,,,,,,metadata_lr,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253.0,133.0,114.0,9.0,0.0,9.0,,,
mmr_multiclass/cold_start_institution_cluster_safe/metadata_only,mmr_multiclass,cold_start_institution_cluster_safe,metadata_only,0.2982456140350877,0.2198715656475356,0.303489559317568,,,,,,metadata_svm,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253.0,133.0,114.0,9.0,0.0,9.0,,,
mmr_multiclass/cold_start_institution_cluster_safe/metadata_only,mmr_multiclass,cold_start_institution_cluster_safe,metadata_only,0.3947368421052631,0.1665504011161492,0.2534130058316353,,,,,,metadata_mlp,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253.0,133.0,114.0,9.0,0.0,9.0,,,
mmr_multiclass/cold_start_institution_cluster_safe/metadata_only,mmr_multiclass,cold_start_institution_cluster_safe,metadata_only,0.3859649122807017,0.2405683076613309,0.3474796134098459,,,,,,metadata_extra_trees,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253.0,133.0,114.0,9.0,0.0,9.0,,,
mmr_multiclass/cold_start_institution_cluster_safe/metadata_only/dummy,mmr_multiclass,cold_start_institution_cluster_safe,metadata_only,0.3245614035087719,0.0816777041942604,0.1590565818519809,,,,,,dummy,,,multiclass,,,,,,,,,
mmr_multiclass/cold_start_institution_cluster_safe/metadata_only/metadata_lr,mmr_multiclass,cold_start_institution_cluster_safe,metadata_only,0.2894736842105263,0.2451402172332405,0.3018920333485816,,,,,,metadata_lr,,,multiclass,,,,,,,,,
mmr_multiclass/cold_start_institution_cluster_safe/metadata_only/metadata_svm,mmr_multiclass,cold_start_institution_cluster_safe,metadata_only,0.2982456140350877,0.2198715656475356,0.303489559317568,,,,,,metadata_svm,,,multiclass,,,,,,,,,
mmr_multiclass/cold_start_institution_cluster_safe/metadata_only/metadata_mlp,mmr_multiclass,cold_start_institution_cluster_safe,metadata_only,0.3947368421052631,0.1665504011161492,0.2534130058316353,,,,,,metadata_mlp,,,multiclass,,,,,,,,,
mmr_multiclass/cold_start_institution_cluster_safe/metadata_only/metadata_extra_trees,mmr_multiclass,cold_start_institution_cluster_safe,metadata_only,0.3859649122807017,0.2405683076613309,0.3474796134098459,,,,,,metadata_extra_trees,,,multiclass,,,,,,,,,
mmr_multiclass/edu_to_eng_cluster_safe/metadata_only,mmr_multiclass,edu_to_eng_cluster_safe,metadata_only,0.283625730994152,0.0736522399392558,0.1253380223527687,,,,,,dummy,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1827.0,331.0,342.0,9.0,0.0,9.0,,,
mmr_multiclass/edu_to_eng_cluster_safe/metadata_only,mmr_multiclass,edu_to_eng_cluster_safe,metadata_only,0.1491228070175438,0.1222972139938573,0.1117467706000786,,,,,,metadata_lr,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1827.0,331.0,342.0,9.0,0.0,9.0,,,
mmr_multiclass/edu_to_eng_cluster_safe/metadata_only,mmr_multiclass,edu_to_eng_cluster_safe,metadata_only,0.1432748538011695,0.088277539559277,0.0978552955390253,,,,,,metadata_svm,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1827.0,331.0,342.0,9.0,0.0,9.0,,,
mmr_multiclass/edu_to_eng_cluster_safe/metadata_only,mmr_multiclass,edu_to_eng_cluster_safe,metadata_only,0.2426900584795321,0.1104094145970236,0.1441755991148039,,,,,,metadata_mlp,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1827.0,331.0,342.0,9.0,0.0,9.0,,,
mmr_multiclass/edu_to_eng_cluster_safe/metadata_only,mmr_multiclass,edu_to_eng_cluster_safe,metadata_only,0.1871345029239766,0.1390472315715313,0.1582173148155491,,,,,,metadata_extra_trees,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1827.0,331.0,342.0,9.0,0.0,9.0,,,
mmr_multiclass/edu_to_eng_cluster_safe/metadata_only/dummy,mmr_multiclass,edu_to_eng_cluster_safe,metadata_only,0.283625730994152,0.0736522399392558,0.1253380223527687,,,,,,dummy,,,multiclass,,,,,,,,,
